node,seq,time_s,rssi_dbm,uav_x,uav_y,uav_z
63,100,206.034887437,-80.3905084064,60.000411954,-95.3228652108,30
51,101,207.834887448,-81.5922667612,60.000382053,-86.3228666156,30
52,101,207.851554115,-81.585422795,60.0003817761,-86.2395332941,30
63,101,208.034887451,-81.8339597742,60.0003787306,-85.3228667628,30
51,102,209.834887445,-81.2500861757,60.0003488296,-76.3228682527,30
52,102,209.851554112,-81.2515014847,60.0003485528,-76.2395349312,30
39,103,211.634887445,-81.294698822,60.0003027557,-67.3228699801,30
51,103,211.834887451,-81.9002090888,60.0002966036,-66.3228701591,30
52,103,211.851554118,-81.909231287,60.0002960909,-66.2395368415,30
39,104,213.634887435,-80.113125075,60.0002412347,-57.3228721203,30
39,105,215.634887434,-80.0663299737,60.0001797137,-47.3228742155,30
27,106,217.434887452,-81.9819670939,60.0001376867,-38.3228762291,30
28,106,217.451554119,-81.972550757,60.0001374098,-38.2395429155,30
39,106,217.634887444,-81.1792647161,60.0001343641,-37.3228765253,30
27,107,219.434887445,-81.2652660758,60.0001044607,-28.3228788262,30
28,107,219.451554112,-81.2632776832,60.0001041838,-28.2395455125,30
15,108,221.234887452,-81.9642958912,60.0000745573,-19.322881097,30
27,108,221.434887448,-81.5338848619,60.0000712347,-18.3228813732,30
28,108,221.451554115,-81.5402394094,60.0000709578,-18.2395480596,30
15,109,223.234887438,-80.4696488098,60.0000413308,-9.32288390371,30
15,110,225.234887433,-79.9311881673,60.0000081035,0.677113039234,30
15,111,227.234887439,-80.6265460932,59.9999748761,10.6771100372,30
3,112,229.034887447,-81.4405697574,59.9999449712,19.6771072207,30
4,112,229.051554114,-81.4352997201,59.9999446943,19.7604405265,30
3,113,231.034887446,-81.3070396622,59.9999117425,29.6771037137,30
4,113,231.051554113,-81.3102325258,59.9999114656,29.7604370195,30
4,120,245.051554113,-81.3038387829,89.999868116,29.5771676227,30
5,120,245.068220779,-81.3007898504,89.9998685313,29.4938343225,30
4,121,247.051554114,-81.445997806,89.999917959,19.5771622586,30
5,121,247.068220781,-81.4513947504,89.9999183743,19.4938286411,30
16,121,247.251554118,-81.8325405812,89.9999229431,18.5771588482,30
16,122,249.251554104,-80.3896660289,89.9999727841,8.57712501432,30
16,123,251.2515541,-79.9413153229,90.0000226251,-1.42290886955,30
16,124,253.251554107,-80.7211325827,90.0000628879,-11.4229304397,30
28,125,255.451554113,-81.302409565,90.0000865855,-22.4229275679,30
29,125,255.468220779,-81.2993953385,90.0000867651,-22.5062608759,30
28,126,257.451554114,-81.448478125,90.0001081289,-32.4229249348,30
29,126,257.468220781,-81.4539158159,90.0001083084,-32.5062582479,30
40,126,257.651554118,-81.8258141462,90.0001102832,-33.422924691,30
40,127,259.651554104,-80.3857015726,90.0001470625,-43.422922236,30
40,128,261.6515541,-79.9420313868,90.0001969002,-53.4229200479,30
40,129,263.651554107,-80.7261229717,90.0002467378,-63.4229179148,30
52,130,265.851554112,-81.301011967,90.000301558,-74.4229158549,30
53,130,265.868220779,-81.2980202672,90.0003019733,-74.5062491758,30
52,131,267.851554114,-81.4509864941,90.0003513937,-84.4229141668,30
53,131,267.868220781,-81.456435966,90.000351809,-84.5062474877,30
64,131,268.051554118,-81.8190917453,90.0003563772,-85.422914017,30
64,132,270.051554104,-80.3817471517,90.0004062129,-95.4229122489,30
64,133,272.0515541,-79.942768191,90.000435151,-105.422910879,30
64,134,274.051554107,-80.7311403472,90.0004566887,-115.422909688,30
76,135,276.251554112,-81.2996105852,90.0004803801,-126.422908365,30
77,135,276.268220779,-81.2966658008,90.0004805596,-126.50624169,30
76,136,278.251554114,-81.4534854706,90.0005256418,-136.422907544,30
77,136,278.268220781,-81.4589803005,90.000526057,-136.506240873,30
88,136,278.451554118,-81.8123756228,90.0005306249,-137.422907489,30
88,137,280.451554104,-80.3778079028,90.0005804566,-147.422906665,30
88,138,282.4515541,-79.9435241364,90.0006302883,-157.422905891,30
88,139,284.451554107,-80.7361702278,90.0006801181,-167.422905615,30
100,140,286.651554112,-81.2982489703,90.0007349307,-178.422905329,30
101,140,286.668220779,-81.2953144952,90.000735346,-178.506238662,30
100,141,288.651554114,-81.4560236476,90.0007836714,-188.422905075,30
101,141,288.668220781,-81.4615257984,90.0007838509,-188.506238412,30
112,141,288.851554117,-81.8056658065,90.0007858246,-189.422905109,30
112,142,290.851554104,-80.3738838833,90.0008073566,-199.422905234,30
112,143,292.8515541,-79.9442992222,90.0008288886,-209.422905404,30
112,144,294.851554106,-80.606638632,91.366818489,-218.265751563,30
112,145,296.851554114,-81.4737947353,101.230777855,-219.909703079,30
113,146,298.868220781,-81.4476563478,111.176936844,-221.567354184,30
113,147,300.868220778,-81.1053162204,120.000904458,-221.983647915,30
113,148,302.868220768,-80.0391705854,120.000866317,-211.983647695,30
113,149,304.868220769,-80.1474017013,120.000828176,-201.98364742,30
101,150,306.668220785,-81.8486303886,120.000793849,-192.9836471,30
102,150,306.684887451,-81.8399484624,120.000793531,-192.900313771,30
113,150,306.86822078,-81.3723623061,120.000790034,-191.983647145,30
101,151,308.668220779,-81.2431648845,120.000755705,-182.983647332,30
102,151,308.684887445,-81.2422140995,120.000755387,-182.900314003,30
89,152,310.468220784,-81.7495398179,120.000721376,-173.983647489,30
101,152,310.668220783,-81.6331983218,120.000717561,-172.983647514,30
102,152,310.684887449,-81.6404150455,120.000717243,-172.900314185,30
89,153,312.468220771,-80.3415190997,120.000683232,-163.983647756,30
89,154,314.468220767,-79.9515661942,120.000645086,-153.983648407,30
89,155,316.468220775,-80.7840655959,120.00060694,-143.983649043,30
77,156,318.26822078,-81.369937341,120.000572609,-134.983649626,30
78,156,318.284887446,-81.3656479934,120.000572291,-134.900316302,30
77,157,320.26822078,-81.3609781296,120.000534461,-124.983650681,30
78,157,320.284887446,-81.3651784371,120.000534143,-124.900317361,30
65,158,322.068220775,-80.8077220768,120.000500127,-115.983651737,30
65,159,324.068220767,-79.9560813767,120.000461978,-105.983652924,30
65,160,326.068220771,-80.3243837066,120.000423828,-95.9836543826,30
53,161,327.868220783,-81.6485214823,120.000389491,-86.9836557788,30
54,161,327.884887449,-81.641226533,120.000389174,-86.9003224623,30
65,161,328.068220784,-81.719222484,120.000385676,-85.9836559356,30
53,162,329.868220779,-81.2412672078,120.00035134,-76.9836574169,30
54,162,329.884887445,-81.2421237294,120.000351022,-76.9003241004,30
41,163,331.66822078,-81.4008235306,120.000302701,-67.9836591048,30
53,163,331.868220785,-81.8303872597,120.000296056,-66.9836592884,30
54,163,331.884887451,-81.8390029273,120.000295502,-66.9003259758,30
41,164,333.668220769,-80.1604926132,120.000236251,-57.983661246,30
41,165,335.668220768,-80.0300474821,120.000169802,-47.9836633372,30
41,166,337.668220777,-81.0789256898,120.000117653,-37.9836656169,30
29,167,339.468220779,-81.2836043578,120.000083312,-28.9836679092,30
30,167,339.484887445,-81.2810601825,120.000082994,-28.9003346005,30
29,168,341.468220781,-81.4857451788,120.000045156,-18.9836704573,30
30,168,341.484887447,-81.4916020876,120.000044838,-18.9003371486,30
17,169,343.268220772,-80.5450201143,120.000010815,-9.98366164341,30
17,170,345.268220767,-79.9282713336,119.999972657,0.0163723155143,30
17,171,347.268220772,-80.5469825125,119.999934498,10.0164063244,30
5,172,349.068220781,-81.4845788895,119.999900155,19.0164292549,30
6,172,349.084887447,-81.4788258564,119.999899837,19.0997625558,30
5,173,351.068220779,-81.2841282628,119.999861994,29.0164257469,30
6,173,351.084887445,-81.2867856989,119.999861676,29.0997590477,30
6,180,365.084887446,-81.330563364,149.999878141,30.2382762471,30
7,180,365.101554113,-81.3269552179,149.999878362,30.1549429419,30
6,181,367.084887447,-81.4055366738,149.999909498,20.2382797355,30
7,181,367.101554114,-81.4104097451,149.999909954,20.1549464264,30
18,181,367.284887452,-81.9490889658,149.999914975,19.2382800211,30
18,182,369.284887438,-80.4602044004,149.999969748,9.23828319725,30
18,183,371.284887433,-79.9319811538,150.000024521,-0.761713671598,30
18,184,373.284887439,-80.6371328439,150.000071586,-10.7617107235,30
30,185,375.484887446,-81.3288961725,150.000100706,-21.7617078589,30
31,185,375.501554113,-81.32531059,150.000100927,-21.8450411719,30
30,186,377.484887447,-81.4077858379,150.00012718,-31.7617052278,30
31,186,377.501554114,-81.4126817938,150.0001274,-31.8450385409,30
42,186,377.684887452,-81.9422578812,150.000129827,-32.7617049892,30
42,187,379.684887438,-80.4559795411,150.000169666,-42.7617025061,30
42,188,381.684887433,-79.9323688859,150.000224432,-52.7617003169,30
42,189,383.684887439,-80.6419164967,150.000279199,-62.7616981828,30
54,190,385.884887446,-81.3272306318,150.000323244,-73.7616961063,30
55,190,385.901554113,-81.3236807032,150.000323465,-73.8450294272,30
54,191,387.884887447,-81.4100369695,150.000349712,-83.7616944173,30
55,191,387.901554114,-81.4149671562,150.000349932,-83.8450277382,30
66,191,388.084887452,-81.935432511,150.000352358,-84.7616942729,30
66,192,390.084887438,-80.4517692625,150.000378826,-94.7616925088,30
66,193,392.084887433,-79.9327758613,150.000424317,-104.761691107,30
66,194,394.084887439,-80.646713318,150.000479078,-114.761689915,30
78,195,396.284887446,-81.3255918874,150.000539314,-125.761688606,30
79,195,396.301554113,-81.3220665247,150.000539771,-125.84502193,30
78,196,398.284887447,-81.4123150852,150.000572217,-135.761687752,30
79,196,398.301554114,-81.4172665832,150.000572438,-135.84502108,30
90,196,398.484887452,-81.9286129061,150.000574863,-136.761687701,30
90,197,400.484887438,-80.4475735903,150.000601325,-146.761686879,30
90,198,402.484887433,-79.9332020767,150.000627786,-156.761686102,30
90,199,404.484887439,-80.6515232572,150.00067893,-166.761685792,30
102,200,406.684887446,-81.3239653829,150.000739159,-177.761685519,30
103,200,406.701554113,-81.3204696302,150.000739616,-177.845018851,30
102,201,408.684887447,-81.4146071573,150.000793914,-187.761685244,30
103,201,408.701554114,-81.4195801448,150.00079437,-187.845018576,30
114,201,408.884887452,-81.9217990959,150.000797341,-188.761685275,30
114,202,410.884887438,-80.4433925819,150.000823796,-198.761685399,30
114,203,412.884887433,-79.933647531,150.000850251,-208.761685568,30
114,204,414.884887438,-80.5168990362,150.556951463,-217.574432815,30
114,205,416.884887437,-80.4208221394,158.239136577,-211.172563302,30
114,206,418.884887447,-81.4298256798,165.921321733,-204.770693754,30
115,206,418.901554111,-81.1385486554,165.985339932,-204.71734485,30
103,207,420.701554118,-81.8756513781,172.899306565,-198.955662263,30
115,207,420.901554107,-80.7244821009,173.667525034,-198.315475347,30
103,208,422.701554117,-81.7772086459,180.000763407,-192.281796672,30
104,208,422.718220784,-81.7689880251,180.000763048,-192.198463338,30
115,208,422.901554114,-81.487027288,180.0007591,-191.281796706,30
103,209,424.701554112,-81.237495643,180.000720338,-182.281796895,30
104,209,424.718220779,-81.2371690418,180.000719979,-182.198463561,30
91,210,426.501554116,-81.6293447551,180.000681577,-173.281797053,30
103,210,426.701554116,-81.6959036271,180.00067727,-172.281797073,30
104,210,426.718220783,-81.7036240562,180.000676911,-172.198463739,30
91,211,428.501554103,-80.2750681525,180.000638508,-163.281797316,30
91,212,430.5015541,-79.9719593132,180.000595437,-153.28179799,30
91,213,432.501554109,-80.879997218,180.000552366,-143.281798615,30
79,214,434.301554113,-81.3359733918,180.000513602,-134.281799198,30
80,214,434.31822078,-81.3322649018,180.000513243,-134.198465868,30
79,215,436.301554113,-81.3985317098,180.000470527,-124.281800279,30
80,215,436.31822078,-81.4033070002,180.000470168,-124.198466954,30
67,216,438.101554107,-80.7147958062,180.000431758,-115.281801335,30
67,217,440.1015541,-79.9404320143,180.000388683,-105.281802511,30
67,218,442.101554104,-80.3947223593,180.000367551,-95.2818039982,30
55,219,443.901554115,-81.5889260288,180.000354247,-86.2818053958,30
56,219,443.918220782,-81.5821266485,180.000354123,-86.1984720743,30
67,219,444.101554118,-81.8410773337,180.000352768,-85.2818055422,30
55,220,445.901554112,-81.2507736995,180.000339464,-76.2818070249,30
56,220,445.918220779,-81.252226543,180.000339341,-76.1984737033,30
43,221,447.701554112,-81.2882564385,180.00030987,-67.2818087469,30
55,221,447.901554118,-81.9046071111,180.000305562,-66.2818089251,30
56,221,447.918220786,-81.9136441155,180.000305203,-66.1984756024,30
43,222,449.701554102,-80.1103795878,180.000266788,-57.281810879,30
43,223,451.701554101,-80.0687353959,180.000223705,-47.2818129661,30
31,224,453.501554119,-81.9773756986,180.000184929,-38.2818149754,30
32,224,453.518220786,-81.9679744947,180.00018457,-38.1984816617,30
43,224,453.701554111,-81.185529722,180.000180621,-37.281815271,30
31,225,455.501554112,-81.2642923536,180.000141843,-28.2818175665,30
32,225,455.518220779,-81.2623242649,180.000141484,-28.1984842528,30
19,226,457.301554119,-81.9570650152,180.000103066,-19.281819832,30
31,226,457.501554115,-81.5369780815,180.000098758,-18.2818201076,30
32,226,457.518220782,-81.5433444091,180.000098399,-18.1984867939,30
19,227,459.301554105,-80.4651496718,180.000059979,-9.28180873161,30
19,228,461.3015541,-79.9315536583,180.00001689,0.7182252333,30
19,229,463.301554106,-80.6315804,179.999973801,10.7182592532,30
7,230,465.101554114,-81.4379924689,179.99993502,19.7182795538,30
8,230,465.118220781,-81.4327521513,179.999934661,19.8016128596,30
7,231,467.101554113,-81.3085976328,179.999891927,29.7182760547,30
8,231,467.11822078,-81.3118176337,179.999891568,29.8016093606,30
8,238,481.11822078,-81.3023394305,209.999870254,29.5369245248,30
9,238,481.134887445,-81.2993152967,209.999870516,29.4535909211,30
8,239,483.118220781,-81.4486317395,209.999908527,19.536899938,30
9,239,483.134887447,-81.4540510637,209.999909025,19.4535666338,30
20,239,483.318220785,-81.8254334953,209.999914498,18.536900228,30
20,240,485.318220771,-80.3854774272,209.999974202,8.5369033982,30
20,241,487.318220767,-79.9420725455,210.000033906,-1.46309348162,30
20,242,489.318220774,-80.7264062846,210.000083916,-11.4630905775,30
32,243,491.518220779,-81.3009308897,210.00011846,-22.4630877094,30
33,243,491.534887445,-81.2979377338,210.000118722,-22.5464210175,30
32,244,493.518220781,-81.4511251044,210.000149864,-32.4630850894,30
33,244,493.534887447,-81.4565750482,210.000150126,-32.5464183975,30
44,244,493.718220785,-81.8187114577,210.000153004,-33.4630848464,30
44,245,495.718220771,-80.3815238666,210.000184406,-43.4630824013,30
44,246,497.718220767,-79.9428104345,210.000215805,-53.4630802213,30
44,247,499.718220774,-80.7314243609,210.000247204,-63.4630780962,30
56,248,501.918220779,-81.2995383065,210.000281741,-74.4630760472,30
57,248,501.934887445,-81.2965892529,210.000282003,-74.5464093631,30
56,249,503.918220781,-81.453633309,210.000313137,-84.4630743671,30
57,249,503.934887447,-81.4591245142,210.000313399,-84.546407683,30
68,249,504.118220785,-81.8119956749,210.000316277,-85.4630742181,30
68,250,506.118220771,-80.3775854954,210.000347672,-95.4630724581,30
68,251,508.118220767,-79.9435674635,210.000400076,-105.4630711,30
68,252,510.118220774,-80.7364549592,210.000459763,-115.463069919,30
80,253,512.318220779,-81.298173099,210.000525419,-126.463068606,30
81,253,512.334887445,-81.2952432513,210.000525917,-126.546401926,30
80,254,514.318220781,-81.456168082,210.000561263,-136.463067794,30
81,254,514.334887447,-81.4616749422,210.000561524,-136.546401118,30
92,254,514.518220784,-81.805286201,210.000564401,-137.463067734,30
92,255,516.518220771,-80.3736623296,210.000595789,-147.463066921,30
92,256,518.518220767,-79.9443436258,210.000627176,-157.463066153,30
92,257,520.518220774,-80.7414980247,210.000658559,-167.463065889,30
104,258,522.718220779,-81.2967979469,210.000693081,-178.463065615,30
105,258,522.734887445,-81.2939108963,210.000693343,-178.546398942,30
104,259,524.718220781,-81.4586912306,210.000725668,-188.463065373,30
105,259,524.734887447,-81.4642388842,210.000726165,-188.546398704,30
116,259,524.918220784,-81.7985830672,210.000731636,-189.463065407,30
116,260,526.918220771,-80.3697544281,210.00079131,-199.46306554,30
116,261,528.918220767,-79.9451389207,210.000850985,-209.463065718,30
116,262,530.918220772,-80.4715994662,211.095963916,-217.125047802,30
116,263,532.918220772,-80.4588718944,218.778135018,-210.723182839,30
116,264,534.918220782,-81.5318251043,226.460306158,-204.321317844,30
117,264,534.934887443,-81.0755947964,226.524324229,-204.267968988,30
105,265,536.734887451,-81.8458688615,233.438278252,-198.506290495,30
117,265,536.93488744,-80.7370711463,234.206495319,-197.866104034,30
105,266,538.734887449,-81.7096409071,240.000736404,-191.579976243,30
106,266,538.751554116,-81.7018862004,240.00073624,-191.496642601,30
117,266,538.934887448,-81.6043150349,240.000734435,-190.579972565,30
105,267,540.734887445,-81.2369585314,240.000716709,-181.579939441,30
106,267,540.751554112,-81.2372340731,240.000716545,-181.496605799,30
93,268,542.534887448,-81.5115190728,240.000698983,-172.579906286,30
105,268,542.73488745,-81.7626539492,240.000697013,-171.579902594,30
106,268,542.751554117,-81.7708319014,240.000696849,-171.496568952,30
93,269,544.534887436,-80.213957773,240.000677992,-162.579871239,30
93,270,546.534887434,-79.998626857,240.000629995,-152.579871913,30
93,271,548.534887442,-80.9797634769,240.000581997,-142.579872537,30
81,272,550.334887446,-81.306878873,240.0005388,-133.579873115,30
82,272,550.351554113,-81.3037612346,240.0005384,-133.496539785,30
81,273,552.334887447,-81.4408103253,240.000490798,-123.57987422,30
82,273,552.351554114,-81.4461492807,240.000490398,-123.496540895,30
69,274,554.134887439,-80.626055795,240.000447596,-114.579875283,30
69,275,556.134887433,-79.9311536196,240.000399594,-104.579876449,30
69,276,558.134887438,-80.4700897426,240.00037552,-94.5798779576,30
57,277,559.934887448,-81.5335825044,240.00035778,-85.579879353,30
58,277,559.951554115,-81.5273081942,240.000357616,-85.4965460314,30
69,277,560.134887452,-81.9650039287,240.000355809,-84.5798794936,30
57,278,561.934887445,-81.2653636509,240.000338069,-75.579880974,30
58,278,561.951554112,-81.2674325795,240.000337905,-75.4965476524,30
45,279,563.734887444,-81.1786696557,240.000302055,-66.5798827306,30
57,279,563.934887452,-81.9824171091,240.000297253,-65.5798828986,30
58,279,563.951554119,-81.9918862557,240.000296853,-65.4965495809,30
45,280,565.734887434,-80.0661023157,240.000254043,-56.5798848607,30
