node,seq,time_s
20,50,105.316666667
21,50,105.333333333
22,50,105.35
23,50,105.366666667
24,50,105.383333333
25,50,105.4
26,50,105.416666667
27,50,105.433333333
28,50,105.45
29,50,105.466666667
30,50,105.483333333
31,50,105.5
32,50,105.516666667
33,50,105.533333333
34,50,105.55
35,50,105.566666667
36,50,105.583333333
37,50,105.6
38,50,105.616666667
39,50,105.633333333
40,50,105.65
41,50,105.666666667
42,50,105.683333333
43,50,105.7
44,50,105.716666667
45,50,105.733333333
46,50,105.75
47,50,105.766666667
48,50,105.783333333
49,50,105.8
50,50,105.816666667
51,50,105.833333333
52,50,105.85
53,50,105.866666667
54,50,105.883333333
55,50,105.9
56,50,105.916666667
57,50,105.933333333
58,50,105.95
59,50,105.966666667
60,50,105.983333333
61,50,106
62,50,106.016666667
63,50,106.033333333
64,50,106.05
65,50,106.066666667
66,50,106.083333333
67,50,106.1
68,50,106.116666667
69,50,106.133333333
70,50,106.15
71,50,106.166666667
72,50,106.183333333
73,50,106.2
74,50,106.216666667
75,50,106.233333333
76,50,106.25
77,50,106.266666667
78,50,106.283333333
79,50,106.3
80,50,106.316666667
81,50,106.333333333
82,50,106.35
83,50,106.366666667
84,50,106.383333333
85,50,106.4
86,50,106.416666667
87,50,106.433333333
88,50,106.45
89,50,106.466666667
90,50,106.483333333
91,50,106.5
92,50,106.516666667
93,50,106.533333333
94,50,106.55
95,50,106.566666667
96,50,106.583333333
97,50,106.6
98,50,106.616666667
99,50,106.633333333
100,50,106.65
101,50,106.666666667
102,50,106.683333333
103,50,106.7
104,50,106.716666667
105,50,106.733333333
106,50,106.75
107,50,106.766666667
108,50,106.783333333
109,50,106.8
110,50,106.816666667
111,50,106.833333333
112,50,106.85
113,50,106.866666667
114,50,106.883333333
115,50,106.9
116,50,106.916666667
117,50,106.933333333
118,50,106.95
119,50,106.966666667
120,50,106.983333333
1,51,107
2,51,107.016666667
3,51,107.033333333
4,51,107.05
5,51,107.066666667
6,51,107.083333333
7,51,107.1
8,51,107.116666667
9,51,107.133333333
10,51,107.15
11,51,107.166666667
12,51,107.183333333
13,51,107.2
14,51,107.216666667
15,51,107.233333333
16,51,107.25
17,51,107.266666667
18,51,107.283333333
19,51,107.3
20,51,107.316666667
21,51,107.333333333
22,51,107.35
23,51,107.366666667
24,51,107.383333333
25,51,107.4
26,51,107.416666667
27,51,107.433333333
28,51,107.45
29,51,107.466666667
30,51,107.483333333
31,51,107.5
32,51,107.516666667
33,51,107.533333333
34,51,107.55
35,51,107.566666667
36,51,107.583333333
37,51,107.6
38,51,107.616666667
39,51,107.633333333
40,51,107.65
41,51,107.666666667
42,51,107.683333333
43,51,107.7
44,51,107.716666667
45,51,107.733333333
46,51,107.75
47,51,107.766666667
48,51,107.783333333
49,51,107.8
50,51,107.816666667
51,51,107.833333333
52,51,107.85
53,51,107.866666667
54,51,107.883333333
55,51,107.9
56,51,107.916666667
57,51,107.933333333
58,51,107.95
59,51,107.966666667
60,51,107.983333333
61,51,108
62,51,108.016666667
63,51,108.033333333
64,51,108.05
65,51,108.066666667
66,51,108.083333333
67,51,108.1
68,51,108.116666667
69,51,108.133333333
70,51,108.15
71,51,108.166666667
72,51,108.183333333
73,51,108.2
74,51,108.216666667
75,51,108.233333333
76,51,108.25
77,51,108.266666667
78,51,108.283333333
79,51,108.3
80,51,108.316666667
81,51,108.333333333
82,51,108.35
83,51,108.366666667
84,51,108.383333333
85,51,108.4
86,51,108.416666667
87,51,108.433333333
88,51,108.45
89,51,108.466666667
90,51,108.483333333
91,51,108.5
92,51,108.516666667
93,51,108.533333333
94,51,108.55
95,51,108.566666667
96,51,108.583333333
97,51,108.6
98,51,108.616666667
99,51,108.633333333
100,51,108.65
101,51,108.666666667
102,51,108.683333333
103,51,108.7
104,51,108.716666667
105,51,108.733333333
106,51,108.75
107,51,108.766666667
108,51,108.783333333
109,51,108.8
110,51,108.816666667
111,51,108.833333333
112,51,108.85
113,51,108.866666667
114,51,108.883333333
115,51,108.9
116,51,108.916666667
117,51,108.933333333
118,51,108.95
119,51,108.966666667
120,51,108.983333333
1,52,109
2,52,109.016666667
3,52,109.033333333
4,52,109.05
5,52,109.066666667
6,52,109.083333333
7,52,109.1
8,52,109.116666667
9,52,109.133333333
10,52,109.15
11,52,109.166666667
12,52,109.183333333
13,52,109.2
14,52,109.216666667
15,52,109.233333333
16,52,109.25
17,52,109.266666667
18,52,109.283333333
19,52,109.3
20,52,109.316666667
21,52,109.333333333
22,52,109.35
23,52,109.366666667
24,52,109.383333333
25,52,109.4
26,52,109.416666667
27,52,109.433333333
28,52,109.45
29,52,109.466666667
30,52,109.483333333
31,52,109.5
32,52,109.516666667
33,52,109.533333333
34,52,109.55
35,52,109.566666667
36,52,109.583333333
37,52,109.6
38,52,109.616666667
39,52,109.633333333
40,52,109.65
41,52,109.666666667
42,52,109.683333333
43,52,109.7
44,52,109.716666667
45,52,109.733333333
46,52,109.75
47,52,109.766666667
48,52,109.783333333
49,52,109.8
50,52,109.816666667
51,52,109.833333333
52,52,109.85
53,52,109.866666667
54,52,109.883333333
55,52,109.9
56,52,109.916666667
57,52,109.933333333
58,52,109.95
59,52,109.966666667
60,52,109.983333333
61,52,110
62,52,110.016666667
63,52,110.033333333
64,52,110.05
65,52,110.066666667
66,52,110.083333333
67,52,110.1
68,52,110.116666667
69,52,110.133333333
70,52,110.15
71,52,110.166666667
72,52,110.183333333
73,52,110.2
74,52,110.216666667
75,52,110.233333333
76,52,110.25
77,52,110.266666667
78,52,110.283333333
79,52,110.3
80,52,110.316666667
81,52,110.333333333
82,52,110.35
83,52,110.366666667
84,52,110.383333333
85,52,110.4
86,52,110.416666667
87,52,110.433333333
88,52,110.45
89,52,110.466666667
90,52,110.483333333
91,52,110.5
92,52,110.516666667
93,52,110.533333333
94,52,110.55
95,52,110.566666667
96,52,110.583333333
97,52,110.6
98,52,110.616666667
99,52,110.633333333
100,52,110.65
101,52,110.666666667
102,52,110.683333333
103,52,110.7
104,52,110.716666667
105,52,110.733333333
106,52,110.75
107,52,110.766666667
108,52,110.783333333
109,52,110.8
110,52,110.816666667
111,52,110.833333333
112,52,110.85
113,52,110.866666667
114,52,110.883333333
115,52,110.9
116,52,110.916666667
117,52,110.933333333
118,52,110.95
119,52,110.966666667
120,52,110.983333333
1,53,111
2,53,111.016666667
3,53,111.033333333
4,53,111.05
5,53,111.066666667
6,53,111.083333333
7,53,111.1
8,53,111.116666667
9,53,111.133333333
10,53,111.15
11,53,111.166666667
12,53,111.183333333
13,53,111.2
14,53,111.216666667
15,53,111.233333333
16,53,111.25
17,53,111.266666667
18,53,111.283333333
19,53,111.3
20,53,111.316666667
21,53,111.333333333
22,53,111.35
23,53,111.366666667
24,53,111.383333333
25,53,111.4
26,53,111.416666667
27,53,111.433333333
28,53,111.45
29,53,111.466666667
30,53,111.483333333
31,53,111.5
32,53,111.516666667
33,53,111.533333333
34,53,111.55
35,53,111.566666667
36,53,111.583333333
37,53,111.6
38,53,111.616666667
39,53,111.633333333
40,53,111.65
41,53,111.666666667
42,53,111.683333333
43,53,111.7
44,53,111.716666667
45,53,111.733333333
46,53,111.75
47,53,111.766666667
48,53,111.783333333
49,53,111.8
50,53,111.816666667
51,53,111.833333333
52,53,111.85
53,53,111.866666667
54,53,111.883333333
55,53,111.9
56,53,111.916666667
57,53,111.933333333
58,53,111.95
59,53,111.966666667
60,53,111.983333333
61,53,112
62,53,112.016666667
63,53,112.033333333
64,53,112.05
65,53,112.066666667
66,53,112.083333333
67,53,112.1
68,53,112.116666667
69,53,112.133333333
70,53,112.15
71,53,112.166666667
72,53,112.183333333
73,53,112.2
74,53,112.216666667
75,53,112.233333333
76,53,112.25
77,53,112.266666667
78,53,112.283333333
79,53,112.3
80,53,112.316666667
81,53,112.333333333
82,53,112.35
83,53,112.366666667
84,53,112.383333333
85,53,112.4
86,53,112.416666667
87,53,112.433333333
88,53,112.45
89,53,112.466666667
90,53,112.483333333
91,53,112.5
92,53,112.516666667
93,53,112.533333333
94,53,112.55
95,53,112.566666667
96,53,112.583333333
97,53,112.6
98,53,112.616666667
99,53,112.633333333
100,53,112.65
101,53,112.666666667
102,53,112.683333333
103,53,112.7
104,53,112.716666667
105,53,112.733333333
106,53,112.75
107,53,112.766666667
108,53,112.783333333
109,53,112.8
110,53,112.816666667
111,53,112.833333333
112,53,112.85
113,53,112.866666667
114,53,112.883333333
115,53,112.9
116,53,112.916666667
117,53,112.933333333
118,53,112.95
119,53,112.966666667
120,53,112.983333333
1,54,113
2,54,113.016666667
3,54,113.033333333
4,54,113.05
5,54,113.066666667
6,54,113.083333333
7,54,113.1
8,54,113.116666667
9,54,113.133333333
10,54,113.15
11,54,113.166666667
12,54,113.183333333
13,54,113.2
14,54,113.216666667
15,54,113.233333333
16,54,113.25
17,54,113.266666667
18,54,113.283333333
19,54,113.3
20,54,113.316666667
21,54,113.333333333
22,54,113.35
23,54,113.366666667
24,54,113.383333333
25,54,113.4
26,54,113.416666667
27,54,113.433333333
28,54,113.45
29,54,113.466666667
30,54,113.483333333
31,54,113.5
32,54,113.516666667
33,54,113.533333333
34,54,113.55
35,54,113.566666667
36,54,113.583333333
37,54,113.6
38,54,113.616666667
39,54,113.633333333
40,54,113.65
41,54,113.666666667
42,54,113.683333333
43,54,113.7
44,54,113.716666667
45,54,113.733333333
46,54,113.75
47,54,113.766666667
48,54,113.783333333
49,54,113.8
50,54,113.816666667
51,54,113.833333333
52,54,113.85
53,54,113.866666667
54,54,113.883333333
55,54,113.9
56,54,113.916666667
57,54,113.933333333
58,54,113.95
59,54,113.966666667
60,54,113.983333333
61,54,114
62,54,114.016666667
63,54,114.033333333
64,54,114.05
65,54,114.066666667
66,54,114.083333333
67,54,114.1
68,54,114.116666667
69,54,114.133333333
70,54,114.15
71,54,114.166666667
72,54,114.183333333
73,54,114.2
74,54,114.216666667
75,54,114.233333333
76,54,114.25
77,54,114.266666667
78,54,114.283333333
79,54,114.3
80,54,114.316666667
81,54,114.333333333
82,54,114.35
83,54,114.366666667
84,54,114.383333333
85,54,114.4
86,54,114.416666667
87,54,114.433333333
88,54,114.45
89,54,114.466666667
90,54,114.483333333
91,54,114.5
92,54,114.516666667
93,54,114.533333333
94,54,114.55
95,54,114.566666667
96,54,114.583333333
97,54,114.6
98,54,114.616666667
99,54,114.633333333
100,54,114.65
101,54,114.666666667
102,54,114.683333333
103,54,114.7
104,54,114.716666667
105,54,114.733333333
106,54,114.75
107,54,114.766666667
108,54,114.783333333
109,54,114.8
110,54,114.816666667
111,54,114.833333333
112,54,114.85
113,54,114.866666667
114,54,114.883333333
115,54,114.9
116,54,114.916666667
117,54,114.933333333
118,54,114.95
119,54,114.966666667
120,54,114.983333333
1,55,115
2,55,115.016666667
3,55,115.033333333
4,55,115.05
5,55,115.066666667
6,55,115.083333333
7,55,115.1
8,55,115.116666667
9,55,115.133333333
10,55,115.15
11,55,115.166666667
12,55,115.183333333
13,55,115.2
14,55,115.216666667
15,55,115.233333333
16,55,115.25
17,55,115.266666667
18,55,115.283333333
19,55,115.3
20,55,115.316666667
21,55,115.333333333
22,55,115.35
23,55,115.366666667
24,55,115.383333333
25,55,115.4
26,55,115.416666667
27,55,115.433333333
28,55,115.45
29,55,115.466666667
30,55,115.483333333
31,55,115.5
32,55,115.516666667
33,55,115.533333333
34,55,115.55
35,55,115.566666667
36,55,115.583333333
37,55,115.6
38,55,115.616666667
39,55,115.633333333
40,55,115.65
41,55,115.666666667
42,55,115.683333333
43,55,115.7
44,55,115.716666667
45,55,115.733333333
46,55,115.75
47,55,115.766666667
48,55,115.783333333
49,55,115.8
50,55,115.816666667
51,55,115.833333333
52,55,115.85
53,55,115.866666667
54,55,115.883333333
55,55,115.9
56,55,115.916666667
57,55,115.933333333
58,55,115.95
59,55,115.966666667
60,55,115.983333333
61,55,116
62,55,116.016666667
63,55,116.033333333
64,55,116.05
65,55,116.066666667
66,55,116.083333333
67,55,116.1
68,55,116.116666667
69,55,116.133333333
70,55,116.15
71,55,116.166666667
72,55,116.183333333
73,55,116.2
74,55,116.216666667
75,55,116.233333333
76,55,116.25
77,55,116.266666667
78,55,116.283333333
79,55,116.3
80,55,116.316666667
81,55,116.333333333
82,55,116.35
83,55,116.366666667
84,55,116.383333333
85,55,116.4
86,55,116.416666667
87,55,116.433333333
88,55,116.45
89,55,116.466666667
90,55,116.483333333
91,55,116.5
92,55,116.516666667
93,55,116.533333333
94,55,116.55
95,55,116.566666667
96,55,116.583333333
97,55,116.6
98,55,116.616666667
99,55,116.633333333
100,55,116.65
101,55,116.666666667
102,55,116.683333333
103,55,116.7
104,55,116.716666667
105,55,116.733333333
106,55,116.75
107,55,116.766666667
108,55,116.783333333
109,55,116.8
110,55,116.816666667
111,55,116.833333333
112,55,116.85
113,55,116.866666667
114,55,116.883333333
115,55,116.9
116,55,116.916666667
117,55,116.933333333
118,55,116.95
119,55,116.966666667
120,55,116.983333333
1,56,117
2,56,117.016666667
3,56,117.033333333
4,56,117.05
5,56,117.066666667
6,56,117.083333333
7,56,117.1
8,56,117.116666667
9,56,117.133333333
10,56,117.15
11,56,117.166666667
12,56,117.183333333
13,56,117.2
14,56,117.216666667
15,56,117.233333333
16,56,117.25
17,56,117.266666667
18,56,117.283333333
19,56,117.3
20,56,117.316666667
21,56,117.333333333
22,56,117.35
23,56,117.366666667
24,56,117.383333333
25,56,117.4
26,56,117.416666667
27,56,117.433333333
28,56,117.45
29,56,117.466666667
30,56,117.483333333
31,56,117.5
32,56,117.516666667
33,56,117.533333333
34,56,117.55
35,56,117.566666667
36,56,117.583333333
37,56,117.6
38,56,117.616666667
39,56,117.633333333
40,56,117.65
41,56,117.666666667
42,56,117.683333333
43,56,117.7
44,56,117.716666667
45,56,117.733333333
46,56,117.75
47,56,117.766666667
48,56,117.783333333
49,56,117.8
50,56,117.816666667
51,56,117.833333333
52,56,117.85
53,56,117.866666667
54,56,117.883333333
55,56,117.9
56,56,117.916666667
57,56,117.933333333
58,56,117.95
59,56,117.966666667
60,56,117.983333333
61,56,118
62,56,118.016666667
63,56,118.033333333
64,56,118.05
65,56,118.066666667
66,56,118.083333333
67,56,118.1
68,56,118.116666667
69,56,118.133333333
70,56,118.15
71,56,118.166666667
72,56,118.183333333
73,56,118.2
74,56,118.216666667
75,56,118.233333333
76,56,118.25
77,56,118.266666667
78,56,118.283333333
79,56,118.3
80,56,118.316666667
81,56,118.333333333
82,56,118.35
83,56,118.366666667
84,56,118.383333333
85,56,118.4
86,56,118.416666667
87,56,118.433333333
88,56,118.45
89,56,118.466666667
90,56,118.483333333
91,56,118.5
92,56,118.516666667
93,56,118.533333333
94,56,118.55
95,56,118.566666667
96,56,118.583333333
97,56,118.6
98,56,118.616666667
99,56,118.633333333
100,56,118.65
101,56,118.666666667
102,56,118.683333333
103,56,118.7
104,56,118.716666667
105,56,118.733333333
106,56,118.75
107,56,118.766666667
108,56,118.783333333
109,56,118.8
110,56,118.816666667
111,56,118.833333333
112,56,118.85
113,56,118.866666667
114,56,118.883333333
115,56,118.9
116,56,118.916666667
117,56,118.933333333
118,56,118.95
119,56,118.966666667
120,56,118.983333333
1,57,119
2,57,119.016666667
3,57,119.033333333
4,57,119.05
5,57,119.066666667
6,57,119.083333333
7,57,119.1
8,57,119.116666667
9,57,119.133333333
10,57,119.15
11,57,119.166666667
12,57,119.183333333
13,57,119.2
14,57,119.216666667
15,57,119.233333333
16,57,119.25
17,57,119.266666667
18,57,119.283333333
19,57,119.3
20,57,119.316666667
21,57,119.333333333
22,57,119.35
23,57,119.366666667
24,57,119.383333333
25,57,119.4
26,57,119.416666667
27,57,119.433333333
28,57,119.45
29,57,119.466666667
30,57,119.483333333
31,57,119.5
32,57,119.516666667
33,57,119.533333333
34,57,119.55
35,57,119.566666667
36,57,119.583333333
37,57,119.6
38,57,119.616666667
39,57,119.633333333
40,57,119.65
41,57,119.666666667
42,57,119.683333333
43,57,119.7
44,57,119.716666667
45,57,119.733333333
46,57,119.75
47,57,119.766666667
48,57,119.783333333
49,57,119.8
50,57,119.816666667
51,57,119.833333333
52,57,119.85
53,57,119.866666667
54,57,119.883333333
55,57,119.9
56,57,119.916666667
57,57,119.933333333
58,57,119.95
59,57,119.966666667
60,57,119.983333333
61,57,120
62,57,120.016666667
63,57,120.033333333
64,57,120.05
65,57,120.066666667
66,57,120.083333333
67,57,120.1
68,57,120.116666667
69,57,120.133333333
70,57,120.15
71,57,120.166666667
72,57,120.183333333
73,57,120.2
74,57,120.216666667
75,57,120.233333333
76,57,120.25
77,57,120.266666667
78,57,120.283333333
79,57,120.3
80,57,120.316666667
81,57,120.333333333
82,57,120.35
83,57,120.366666667
84,57,120.383333333
85,57,120.4
86,57,120.416666667
87,57,120.433333333
88,57,120.45
89,57,120.466666667
90,57,120.483333333
91,57,120.5
92,57,120.516666667
93,57,120.533333333
94,57,120.55
95,57,120.566666667
96,57,120.583333333
97,57,120.6
98,57,120.616666667
99,57,120.633333333
100,57,120.65
101,57,120.666666667
102,57,120.683333333
103,57,120.7
104,57,120.716666667
105,57,120.733333333
106,57,120.75
107,57,120.766666667
108,57,120.783333333
109,57,120.8
110,57,120.816666667
111,57,120.833333333
112,57,120.85
113,57,120.866666667
114,57,120.883333333
115,57,120.9
116,57,120.916666667
117,57,120.933333333
118,57,120.95
119,57,120.966666667
120,57,120.983333333
1,58,121
2,58,121.016666667
3,58,121.033333333
4,58,121.05
5,58,121.066666667
6,58,121.083333333
7,58,121.1
8,58,121.116666667
9,58,121.133333333
10,58,121.15
11,58,121.166666667
12,58,121.183333333
13,58,121.2
14,58,121.216666667
15,58,121.233333333
16,58,121.25
17,58,121.266666667
18,58,121.283333333
19,58,121.3
20,58,121.316666667
21,58,121.333333333
22,58,121.35
23,58,121.366666667
24,58,121.383333333
25,58,121.4
26,58,121.416666667
27,58,121.433333333
28,58,121.45
29,58,121.466666667
30,58,121.483333333
31,58,121.5
32,58,121.516666667
33,58,121.533333333
34,58,121.55
35,58,121.566666667
36,58,121.583333333
37,58,121.6
38,58,121.616666667
39,58,121.633333333
40,58,121.65
41,58,121.666666667
42,58,121.683333333
43,58,121.7
44,58,121.716666667
45,58,121.733333333
46,58,121.75
47,58,121.766666667
48,58,121.783333333
49,58,121.8
50,58,121.816666667
51,58,121.833333333
52,58,121.85
53,58,121.866666667
54,58,121.883333333
55,58,121.9
56,58,121.916666667
57,58,121.933333333
58,58,121.95
59,58,121.966666667
60,58,121.983333333
61,58,122
62,58,122.016666667
63,58,122.033333333
64,58,122.05
65,58,122.066666667
66,58,122.083333333
67,58,122.1
68,58,122.116666667
69,58,122.133333333
70,58,122.15
71,58,122.166666667
72,58,122.183333333
73,58,122.2
74,58,122.216666667
75,58,122.233333333
76,58,122.25
77,58,122.266666667
78,58,122.283333333
79,58,122.3
80,58,122.316666667
81,58,122.333333333
82,58,122.35
83,58,122.366666667
84,58,122.383333333
85,58,122.4
86,58,122.416666667
87,58,122.433333333
88,58,122.45
89,58,122.466666667
90,58,122.483333333
91,58,122.5
92,58,122.516666667
93,58,122.533333333
94,58,122.55
95,58,122.566666667
96,58,122.583333333
97,58,122.6
98,58,122.616666667
99,58,122.633333333
100,58,122.65
101,58,122.666666667
102,58,122.683333333
103,58,122.7
104,58,122.716666667
105,58,122.733333333
106,58,122.75
107,58,122.766666667
108,58,122.783333333
109,58,122.8
110,58,122.816666667
111,58,122.833333333
112,58,122.85
113,58,122.866666667
114,58,122.883333333
115,58,122.9
116,58,122.916666667
117,58,122.933333333
118,58,122.95
119,58,122.966666667
120,58,122.983333333
1,59,123
2,59,123.016666667
3,59,123.033333333
4,59,123.05
5,59,123.066666667
6,59,123.083333333
7,59,123.1
8,59,123.116666667
9,59,123.133333333
10,59,123.15
11,59,123.166666667
12,59,123.183333333
13,59,123.2
14,59,123.216666667
15,59,123.233333333
16,59,123.25
17,59,123.266666667
18,59,123.283333333
19,59,123.3
20,59,123.316666667
21,59,123.333333333
22,59,123.35
23,59,123.366666667
24,59,123.383333333
25,59,123.4
26,59,123.416666667
27,59,123.433333333
28,59,123.45
29,59,123.466666667
30,59,123.483333333
31,59,123.5
32,59,123.516666667
33,59,123.533333333
34,59,123.55
35,59,123.566666667
36,59,123.583333333
37,59,123.6
38,59,123.616666667
39,59,123.633333333
40,59,123.65
41,59,123.666666667
42,59,123.683333333
43,59,123.7
44,59,123.716666667
45,59,123.733333333
46,59,123.75
47,59,123.766666667
48,59,123.783333333
49,59,123.8
50,59,123.816666667
51,59,123.833333333
52,59,123.85
53,59,123.866666667
54,59,123.883333333
55,59,123.9
56,59,123.916666667
57,59,123.933333333
58,59,123.95
59,59,123.966666667
60,59,123.983333333
61,59,124
62,59,124.016666667
63,59,124.033333333
64,59,124.05
65,59,124.066666667
66,59,124.083333333
67,59,124.1
68,59,124.116666667
69,59,124.133333333
70,59,124.15
71,59,124.166666667
72,59,124.183333333
73,59,124.2
74,59,124.216666667
75,59,124.233333333
76,59,124.25
77,59,124.266666667
78,59,124.283333333
79,59,124.3
80,59,124.316666667
81,59,124.333333333
82,59,124.35
83,59,124.366666667
84,59,124.383333333
85,59,124.4
86,59,124.416666667
87,59,124.433333333
88,59,124.45
89,59,124.466666667
90,59,124.483333333
91,59,124.5
92,59,124.516666667
93,59,124.533333333
94,59,124.55
95,59,124.566666667
96,59,124.583333333
97,59,124.6
98,59,124.616666667
99,59,124.633333333
100,59,124.65
101,59,124.666666667
102,59,124.683333333
103,59,124.7
104,59,124.716666667
105,59,124.733333333
106,59,124.75
107,59,124.766666667
108,59,124.783333333
109,59,124.8
110,59,124.816666667
111,59,124.833333333
112,59,124.85
113,59,124.866666667
114,59,124.883333333
115,59,124.9
116,59,124.916666667
117,59,124.933333333
118,59,124.95
119,59,124.966666667
120,59,124.983333333
1,60,125
2,60,125.016666667
3,60,125.033333333
4,60,125.05
5,60,125.066666667
6,60,125.083333333
7,60,125.1
8,60,125.116666667
9,60,125.133333333
10,60,125.15
11,60,125.166666667
12,60,125.183333333
13,60,125.2
14,60,125.216666667
15,60,125.233333333
16,60,125.25
17,60,125.266666667
18,60,125.283333333
19,60,125.3
20,60,125.316666667
21,60,125.333333333
22,60,125.35
23,60,125.366666667
24,60,125.383333333
25,60,125.4
26,60,125.416666667
27,60,125.433333333
28,60,125.45
29,60,125.466666667
30,60,125.483333333
31,60,125.5
32,60,125.516666667
33,60,125.533333333
34,60,125.55
35,60,125.566666667
36,60,125.583333333
37,60,125.6
38,60,125.616666667
39,60,125.633333333
40,60,125.65
41,60,125.666666667
42,60,125.683333333
43,60,125.7
44,60,125.716666667
45,60,125.733333333
46,60,125.75
47,60,125.766666667
48,60,125.783333333
49,60,125.8
50,60,125.816666667
51,60,125.833333333
52,60,125.85
53,60,125.866666667
54,60,125.883333333
55,60,125.9
56,60,125.916666667
57,60,125.933333333
58,60,125.95
59,60,125.966666667
60,60,125.983333333
61,60,126
62,60,126.016666667
63,60,126.033333333
64,60,126.05
65,60,126.066666667
66,60,126.083333333
67,60,126.1
68,60,126.116666667
69,60,126.133333333
70,60,126.15
71,60,126.166666667
72,60,126.183333333
73,60,126.2
74,60,126.216666667
75,60,126.233333333
76,60,126.25
77,60,126.266666667
78,60,126.283333333
79,60,126.3
80,60,126.316666667
81,60,126.333333333
82,60,126.35
83,60,126.366666667
84,60,126.383333333
85,60,126.4
86,60,126.416666667
87,60,126.433333333
88,60,126.45
89,60,126.466666667
90,60,126.483333333
91,60,126.5
92,60,126.516666667
93,60,126.533333333
94,60,126.55
95,60,126.566666667
96,60,126.583333333
97,60,126.6
98,60,126.616666667
99,60,126.633333333
100,60,126.65
101,60,126.666666667
102,60,126.683333333
103,60,126.7
104,60,126.716666667
105,60,126.733333333
106,60,126.75
107,60,126.766666667
108,60,126.783333333
109,60,126.8
110,60,126.816666667
111,60,126.833333333
112,60,126.85
113,60,126.866666667
114,60,126.883333333
115,60,126.9
116,60,126.916666667
117,60,126.933333333
118,60,126.95
119,60,126.966666667
120,60,126.983333333
1,61,127
2,61,127.016666667
3,61,127.033333333
4,61,127.05
5,61,127.066666667
6,61,127.083333333
7,61,127.1
8,61,127.116666667
9,61,127.133333333
10,61,127.15
11,61,127.166666667
12,61,127.183333333
13,61,127.2
14,61,127.216666667
15,61,127.233333333
16,61,127.25
17,61,127.266666667
18,61,127.283333333
19,61,127.3
20,61,127.316666667
21,61,127.333333333
22,61,127.35
23,61,127.366666667
24,61,127.383333333
25,61,127.4
26,61,127.416666667
27,61,127.433333333
28,61,127.45
29,61,127.466666667
30,61,127.483333333
31,61,127.5
32,61,127.516666667
33,61,127.533333333
34,61,127.55
35,61,127.566666667
36,61,127.583333333
37,61,127.6
38,61,127.616666667
39,61,127.633333333
40,61,127.65
41,61,127.666666667
42,61,127.683333333
43,61,127.7
44,61,127.716666667
45,61,127.733333333
46,61,127.75
47,61,127.766666667
48,61,127.783333333
49,61,127.8
50,61,127.816666667
51,61,127.833333333
52,61,127.85
53,61,127.866666667
54,61,127.883333333
55,61,127.9
56,61,127.916666667
57,61,127.933333333
58,61,127.95
59,61,127.966666667
60,61,127.983333333
61,61,128
62,61,128.016666667
63,61,128.033333333
64,61,128.05
65,61,128.066666667
66,61,128.083333333
67,61,128.1
68,61,128.116666667
69,61,128.133333333
70,61,128.15
71,61,128.166666667
72,61,128.183333333
73,61,128.2
74,61,128.216666667
75,61,128.233333333
76,61,128.25
77,61,128.266666667
78,61,128.283333333
79,61,128.3
80,61,128.316666667
81,61,128.333333333
82,61,128.35
83,61,128.366666667
84,61,128.383333333
85,61,128.4
86,61,128.416666667
87,61,128.433333333
88,61,128.45
89,61,128.466666667
90,61,128.483333333
91,61,128.5
92,61,128.516666667
93,61,128.533333333
94,61,128.55
95,61,128.566666667
96,61,128.583333333
97,61,128.6
98,61,128.616666667
99,61,128.633333333
100,61,128.65
101,61,128.666666667
102,61,128.683333333
103,61,128.7
104,61,128.716666667
105,61,128.733333333
106,61,128.75
107,61,128.766666667
108,61,128.783333333
109,61,128.8
110,61,128.816666667
111,61,128.833333333
112,61,128.85
113,61,128.866666667
114,61,128.883333333
115,61,128.9
116,61,128.916666667
117,61,128.933333333
118,61,128.95
119,61,128.966666667
120,61,128.983333333
1,62,129
2,62,129.016666667
3,62,129.033333333
4,62,129.05
5,62,129.066666667
6,62,129.083333333
7,62,129.1
8,62,129.116666667
9,62,129.133333333
10,62,129.15
11,62,129.166666667
12,62,129.183333333
13,62,129.2
14,62,129.216666667
15,62,129.233333333
16,62,129.25
17,62,129.266666667
18,62,129.283333333
19,62,129.3
20,62,129.316666667
21,62,129.333333333
22,62,129.35
23,62,129.366666667
24,62,129.383333333
25,62,129.4
26,62,129.416666667
27,62,129.433333333
28,62,129.45
29,62,129.466666667
30,62,129.483333333
31,62,129.5
32,62,129.516666667
33,62,129.533333333
34,62,129.55
35,62,129.566666667
36,62,129.583333333
37,62,129.6
38,62,129.616666667
39,62,129.633333333
40,62,129.65
41,62,129.666666667
42,62,129.683333333
43,62,129.7
44,62,129.716666667
45,62,129.733333333
46,62,129.75
47,62,129.766666667
48,62,129.783333333
49,62,129.8
50,62,129.816666667
51,62,129.833333333
52,62,129.85
53,62,129.866666667
54,62,129.883333333
55,62,129.9
56,62,129.916666667
57,62,129.933333333
58,62,129.95
59,62,129.966666667
60,62,129.983333333
61,62,130
62,62,130.016666667
63,62,130.033333333
64,62,130.05
65,62,130.066666667
66,62,130.083333333
67,62,130.1
68,62,130.116666667
69,62,130.133333333
70,62,130.15
71,62,130.166666667
72,62,130.183333333
73,62,130.2
74,62,130.216666667
75,62,130.233333333
76,62,130.25
77,62,130.266666667
78,62,130.283333333
79,62,130.3
80,62,130.316666667
81,62,130.333333333
82,62,130.35
83,62,130.366666667
