node,seq,time_s
26,118,241.416666667
27,118,241.433333333
28,118,241.45
29,118,241.466666667
30,118,241.483333333
31,118,241.5
32,118,241.516666667
33,118,241.533333333
34,118,241.55
35,118,241.566666667
36,118,241.583333333
37,118,241.6
38,118,241.616666667
39,118,241.633333333
40,118,241.65
41,118,241.666666667
42,118,241.683333333
43,118,241.7
44,118,241.716666667
45,118,241.733333333
46,118,241.75
47,118,241.766666667
48,118,241.783333333
49,118,241.8
50,118,241.816666667
51,118,241.833333333
52,118,241.85
53,118,241.866666667
54,118,241.883333333
55,118,241.9
56,118,241.916666667
57,118,241.933333333
58,118,241.95
59,118,241.966666667
60,118,241.983333333
61,118,242
62,118,242.016666667
63,118,242.033333333
64,118,242.05
65,118,242.066666667
66,118,242.083333333
67,118,242.1
68,118,242.116666667
69,118,242.133333333
70,118,242.15
71,118,242.166666667
72,118,242.183333333
73,118,242.2
74,118,242.216666667
75,118,242.233333333
76,118,242.25
77,118,242.266666667
78,118,242.283333333
79,118,242.3
80,118,242.316666667
81,118,242.333333333
82,118,242.35
83,118,242.366666667
84,118,242.383333333
85,118,242.4
86,118,242.416666667
87,118,242.433333333
88,118,242.45
89,118,242.466666667
90,118,242.483333333
91,118,242.5
92,118,242.516666667
93,118,242.533333333
94,118,242.55
95,118,242.566666667
96,118,242.583333333
97,118,242.6
98,118,242.616666667
99,118,242.633333333
100,118,242.65
101,118,242.666666667
102,118,242.683333333
103,118,242.7
104,118,242.716666667
105,118,242.733333333
106,118,242.75
107,118,242.766666667
108,118,242.783333333
109,118,242.8
110,118,242.816666667
111,118,242.833333333
112,118,242.85
113,118,242.866666667
114,118,242.883333333
115,118,242.9
116,118,242.916666667
117,118,242.933333333
118,118,242.95
119,118,242.966666667
120,118,242.983333333
1,119,243
2,119,243.016666667
3,119,243.033333333
4,119,243.05
5,119,243.066666667
6,119,243.083333333
7,119,243.1
8,119,243.116666667
9,119,243.133333333
10,119,243.15
11,119,243.166666667
12,119,243.183333333
13,119,243.2
14,119,243.216666667
15,119,243.233333333
16,119,243.25
17,119,243.266666667
18,119,243.283333333
19,119,243.3
20,119,243.316666667
21,119,243.333333333
22,119,243.35
23,119,243.366666667
24,119,243.383333333
25,119,243.4
26,119,243.416666667
27,119,243.433333333
28,119,243.45
29,119,243.466666667
30,119,243.483333333
31,119,243.5
32,119,243.516666667
33,119,243.533333333
34,119,243.55
35,119,243.566666667
36,119,243.583333333
37,119,243.6
38,119,243.616666667
39,119,243.633333333
40,119,243.65
41,119,243.666666667
42,119,243.683333333
43,119,243.7
44,119,243.716666667
45,119,243.733333333
46,119,243.75
47,119,243.766666667
48,119,243.783333333
49,119,243.8
50,119,243.816666667
51,119,243.833333333
52,119,243.85
53,119,243.866666667
54,119,243.883333333
55,119,243.9
56,119,243.916666667
57,119,243.933333333
58,119,243.95
59,119,243.966666667
60,119,243.983333333
61,119,244
62,119,244.016666667
63,119,244.033333333
64,119,244.05
65,119,244.066666667
66,119,244.083333333
67,119,244.1
68,119,244.116666667
69,119,244.133333333
70,119,244.15
71,119,244.166666667
72,119,244.183333333
73,119,244.2
74,119,244.216666667
75,119,244.233333333
76,119,244.25
77,119,244.266666667
78,119,244.283333333
79,119,244.3
80,119,244.316666667
81,119,244.333333333
82,119,244.35
83,119,244.366666667
84,119,244.383333333
85,119,244.4
86,119,244.416666667
87,119,244.433333333
88,119,244.45
89,119,244.466666667
90,119,244.483333333
91,119,244.5
92,119,244.516666667
93,119,244.533333333
94,119,244.55
95,119,244.566666667
96,119,244.583333333
97,119,244.6
98,119,244.616666667
99,119,244.633333333
100,119,244.65
101,119,244.666666667
102,119,244.683333333
103,119,244.7
104,119,244.716666667
105,119,244.733333333
106,119,244.75
107,119,244.766666667
108,119,244.783333333
109,119,244.8
110,119,244.816666667
111,119,244.833333333
112,119,244.85
113,119,244.866666667
114,119,244.883333333
115,119,244.9
116,119,244.916666667
117,119,244.933333333
118,119,244.95
119,119,244.966666667
120,119,244.983333333
1,120,245
2,120,245.016666667
3,120,245.033333333
4,120,245.05
5,120,245.066666667
6,120,245.083333333
7,120,245.1
8,120,245.116666667
9,120,245.133333333
10,120,245.15
11,120,245.166666667
12,120,245.183333333
13,120,245.2
14,120,245.216666667
15,120,245.233333333
16,120,245.25
17,120,245.266666667
18,120,245.283333333
19,120,245.3
20,120,245.316666667
21,120,245.333333333
22,120,245.35
23,120,245.366666667
24,120,245.383333333
25,120,245.4
26,120,245.416666667
27,120,245.433333333
28,120,245.45
29,120,245.466666667
30,120,245.483333333
31,120,245.5
32,120,245.516666667
33,120,245.533333333
34,120,245.55
35,120,245.566666667
36,120,245.583333333
37,120,245.6
38,120,245.616666667
39,120,245.633333333
40,120,245.65
41,120,245.666666667
42,120,245.683333333
43,120,245.7
44,120,245.716666667
45,120,245.733333333
46,120,245.75
47,120,245.766666667
48,120,245.783333333
49,120,245.8
50,120,245.816666667
51,120,245.833333333
52,120,245.85
53,120,245.866666667
54,120,245.883333333
55,120,245.9
56,120,245.916666667
57,120,245.933333333
58,120,245.95
59,120,245.966666667
60,120,245.983333333
61,120,246
62,120,246.016666667
63,120,246.033333333
64,120,246.05
65,120,246.066666667
66,120,246.083333333
67,120,246.1
68,120,246.116666667
69,120,246.133333333
70,120,246.15
71,120,246.166666667
72,120,246.183333333
73,120,246.2
74,120,246.216666667
75,120,246.233333333
76,120,246.25
77,120,246.266666667
78,120,246.283333333
79,120,246.3
80,120,246.316666667
81,120,246.333333333
82,120,246.35
83,120,246.366666667
84,120,246.383333333
85,120,246.4
86,120,246.416666667
87,120,246.433333333
88,120,246.45
89,120,246.466666667
90,120,246.483333333
91,120,246.5
92,120,246.516666667
93,120,246.533333333
94,120,246.55
95,120,246.566666667
96,120,246.583333333
97,120,246.6
98,120,246.616666667
99,120,246.633333333
100,120,246.65
101,120,246.666666667
102,120,246.683333333
103,120,246.7
104,120,246.716666667
105,120,246.733333333
106,120,246.75
107,120,246.766666667
108,120,246.783333333
109,120,246.8
110,120,246.816666667
111,120,246.833333333
112,120,246.85
113,120,246.866666667
114,120,246.883333333
115,120,246.9
116,120,246.916666667
117,120,246.933333333
118,120,246.95
119,120,246.966666667
120,120,246.983333333
1,121,247
2,121,247.016666667
3,121,247.033333333
4,121,247.05
5,121,247.066666667
6,121,247.083333333
7,121,247.1
8,121,247.116666667
9,121,247.133333333
10,121,247.15
11,121,247.166666667
12,121,247.183333333
13,121,247.2
14,121,247.216666667
15,121,247.233333333
16,121,247.25
17,121,247.266666667
18,121,247.283333333
19,121,247.3
20,121,247.316666667
21,121,247.333333333
22,121,247.35
23,121,247.366666667
24,121,247.383333333
25,121,247.4
26,121,247.416666667
27,121,247.433333333
28,121,247.45
29,121,247.466666667
30,121,247.483333333
31,121,247.5
32,121,247.516666667
33,121,247.533333333
34,121,247.55
35,121,247.566666667
36,121,247.583333333
37,121,247.6
38,121,247.616666667
39,121,247.633333333
40,121,247.65
41,121,247.666666667
42,121,247.683333333
43,121,247.7
44,121,247.716666667
45,121,247.733333333
46,121,247.75
47,121,247.766666667
48,121,247.783333333
49,121,247.8
50,121,247.816666667
51,121,247.833333333
52,121,247.85
53,121,247.866666667
54,121,247.883333333
55,121,247.9
56,121,247.916666667
57,121,247.933333333
58,121,247.95
59,121,247.966666667
60,121,247.983333333
61,121,248
62,121,248.016666667
63,121,248.033333333
64,121,248.05
65,121,248.066666667
66,121,248.083333333
67,121,248.1
68,121,248.116666667
69,121,248.133333333
70,121,248.15
71,121,248.166666667
72,121,248.183333333
73,121,248.2
74,121,248.216666667
75,121,248.233333333
76,121,248.25
77,121,248.266666667
78,121,248.283333333
79,121,248.3
80,121,248.316666667
81,121,248.333333333
82,121,248.35
83,121,248.366666667
84,121,248.383333333
85,121,248.4
86,121,248.416666667
87,121,248.433333333
88,121,248.45
89,121,248.466666667
90,121,248.483333333
91,121,248.5
92,121,248.516666667
93,121,248.533333333
94,121,248.55
95,121,248.566666667
96,121,248.583333333
97,121,248.6
98,121,248.616666667
99,121,248.633333333
100,121,248.65
101,121,248.666666667
102,121,248.683333333
103,121,248.7
104,121,248.716666667
105,121,248.733333333
106,121,248.75
107,121,248.766666667
108,121,248.783333333
109,121,248.8
110,121,248.816666667
111,121,248.833333333
112,121,248.85
113,121,248.866666667
114,121,248.883333333
115,121,248.9
116,121,248.916666667
117,121,248.933333333
118,121,248.95
119,121,248.966666667
120,121,248.983333333
1,122,249
2,122,249.016666667
3,122,249.033333333
4,122,249.05
5,122,249.066666667
6,122,249.083333333
7,122,249.1
8,122,249.116666667
9,122,249.133333333
10,122,249.15
11,122,249.166666667
12,122,249.183333333
13,122,249.2
14,122,249.216666667
15,122,249.233333333
16,122,249.25
17,122,249.266666667
18,122,249.283333333
19,122,249.3
20,122,249.316666667
21,122,249.333333333
22,122,249.35
23,122,249.366666667
24,122,249.383333333
25,122,249.4
26,122,249.416666667
27,122,249.433333333
28,122,249.45
29,122,249.466666667
30,122,249.483333333
31,122,249.5
32,122,249.516666667
33,122,249.533333333
34,122,249.55
35,122,249.566666667
36,122,249.583333333
37,122,249.6
38,122,249.616666667
39,122,249.633333333
40,122,249.65
41,122,249.666666667
42,122,249.683333333
43,122,249.7
44,122,249.716666667
45,122,249.733333333
46,122,249.75
47,122,249.766666667
48,122,249.783333333
49,122,249.8
50,122,249.816666667
51,122,249.833333333
52,122,249.85
53,122,249.866666667
54,122,249.883333333
55,122,249.9
56,122,249.916666667
57,122,249.933333333
58,122,249.95
59,122,249.966666667
60,122,249.983333333
61,122,250
62,122,250.016666667
63,122,250.033333333
64,122,250.05
65,122,250.066666667
66,122,250.083333333
67,122,250.1
68,122,250.116666667
69,122,250.133333333
70,122,250.15
71,122,250.166666667
72,122,250.183333333
73,122,250.2
74,122,250.216666667
75,122,250.233333333
76,122,250.25
77,122,250.266666667
78,122,250.283333333
79,122,250.3
80,122,250.316666667
81,122,250.333333333
82,122,250.35
83,122,250.366666667
84,122,250.383333333
85,122,250.4
86,122,250.416666667
87,122,250.433333333
88,122,250.45
89,122,250.466666667
90,122,250.483333333
91,122,250.5
92,122,250.516666667
93,122,250.533333333
94,122,250.55
95,122,250.566666667
96,122,250.583333333
97,122,250.6
98,122,250.616666667
99,122,250.633333333
100,122,250.65
101,122,250.666666667
102,122,250.683333333
103,122,250.7
104,122,250.716666667
105,122,250.733333333
106,122,250.75
107,122,250.766666667
108,122,250.783333333
109,122,250.8
110,122,250.816666667
111,122,250.833333333
112,122,250.85
113,122,250.866666667
114,122,250.883333333
115,122,250.9
116,122,250.916666667
117,122,250.933333333
118,122,250.95
119,122,250.966666667
120,122,250.983333333
1,123,251
2,123,251.016666667
3,123,251.033333333
4,123,251.05
5,123,251.066666667
6,123,251.083333333
7,123,251.1
8,123,251.116666667
9,123,251.133333333
10,123,251.15
11,123,251.166666667
12,123,251.183333333
13,123,251.2
14,123,251.216666667
15,123,251.233333333
16,123,251.25
17,123,251.266666667
18,123,251.283333333
19,123,251.3
20,123,251.316666667
21,123,251.333333333
22,123,251.35
23,123,251.366666667
24,123,251.383333333
25,123,251.4
26,123,251.416666667
27,123,251.433333333
28,123,251.45
29,123,251.466666667
30,123,251.483333333
31,123,251.5
32,123,251.516666667
33,123,251.533333333
34,123,251.55
35,123,251.566666667
36,123,251.583333333
37,123,251.6
38,123,251.616666667
39,123,251.633333333
40,123,251.65
41,123,251.666666667
42,123,251.683333333
43,123,251.7
44,123,251.716666667
45,123,251.733333333
46,123,251.75
47,123,251.766666667
48,123,251.783333333
49,123,251.8
50,123,251.816666667
51,123,251.833333333
52,123,251.85
53,123,251.866666667
54,123,251.883333333
55,123,251.9
56,123,251.916666667
57,123,251.933333333
58,123,251.95
59,123,251.966666667
60,123,251.983333333
61,123,252
62,123,252.016666667
63,123,252.033333333
64,123,252.05
65,123,252.066666667
66,123,252.083333333
67,123,252.1
68,123,252.116666667
69,123,252.133333333
70,123,252.15
71,123,252.166666667
72,123,252.183333333
73,123,252.2
74,123,252.216666667
75,123,252.233333333
76,123,252.25
77,123,252.266666667
78,123,252.283333333
79,123,252.3
80,123,252.316666667
81,123,252.333333333
82,123,252.35
83,123,252.366666667
84,123,252.383333333
85,123,252.4
86,123,252.416666667
87,123,252.433333333
88,123,252.45
89,123,252.466666667
90,123,252.483333333
91,123,252.5
92,123,252.516666667
93,123,252.533333333
94,123,252.55
95,123,252.566666667
96,123,252.583333333
97,123,252.6
98,123,252.616666667
99,123,252.633333333
100,123,252.65
101,123,252.666666667
102,123,252.683333333
103,123,252.7
104,123,252.716666667
105,123,252.733333333
106,123,252.75
107,123,252.766666667
108,123,252.783333333
109,123,252.8
110,123,252.816666667
111,123,252.833333333
112,123,252.85
113,123,252.866666667
114,123,252.883333333
115,123,252.9
116,123,252.916666667
117,123,252.933333333
118,123,252.95
119,123,252.966666667
120,123,252.983333333
1,124,253
2,124,253.016666667
3,124,253.033333333
4,124,253.05
5,124,253.066666667
6,124,253.083333333
7,124,253.1
8,124,253.116666667
9,124,253.133333333
10,124,253.15
11,124,253.166666667
12,124,253.183333333
13,124,253.2
14,124,253.216666667
15,124,253.233333333
16,124,253.25
17,124,253.266666667
18,124,253.283333333
19,124,253.3
20,124,253.316666667
21,124,253.333333333
22,124,253.35
23,124,253.366666667
24,124,253.383333333
25,124,253.4
26,124,253.416666667
27,124,253.433333333
28,124,253.45
29,124,253.466666667
30,124,253.483333333
31,124,253.5
32,124,253.516666667
33,124,253.533333333
34,124,253.55
35,124,253.566666667
36,124,253.583333333
37,124,253.6
38,124,253.616666667
39,124,253.633333333
40,124,253.65
41,124,253.666666667
42,124,253.683333333
43,124,253.7
44,124,253.716666667
45,124,253.733333333
46,124,253.75
47,124,253.766666667
48,124,253.783333333
49,124,253.8
50,124,253.816666667
51,124,253.833333333
52,124,253.85
53,124,253.866666667
54,124,253.883333333
55,124,253.9
56,124,253.916666667
57,124,253.933333333
58,124,253.95
59,124,253.966666667
60,124,253.983333333
61,124,254
62,124,254.016666667
63,124,254.033333333
64,124,254.05
65,124,254.066666667
66,124,254.083333333
67,124,254.1
68,124,254.116666667
69,124,254.133333333
70,124,254.15
71,124,254.166666667
72,124,254.183333333
73,124,254.2
74,124,254.216666667
75,124,254.233333333
76,124,254.25
77,124,254.266666667
78,124,254.283333333
79,124,254.3
80,124,254.316666667
81,124,254.333333333
82,124,254.35
83,124,254.366666667
84,124,254.383333333
85,124,254.4
86,124,254.416666667
87,124,254.433333333
88,124,254.45
89,124,254.466666667
90,124,254.483333333
91,124,254.5
92,124,254.516666667
93,124,254.533333333
94,124,254.55
95,124,254.566666667
96,124,254.583333333
97,124,254.6
98,124,254.616666667
99,124,254.633333333
100,124,254.65
101,124,254.666666667
102,124,254.683333333
103,124,254.7
104,124,254.716666667
105,124,254.733333333
106,124,254.75
107,124,254.766666667
108,124,254.783333333
109,124,254.8
110,124,254.816666667
111,124,254.833333333
112,124,254.85
113,124,254.866666667
114,124,254.883333333
115,124,254.9
116,124,254.916666667
117,124,254.933333333
118,124,254.95
119,124,254.966666667
120,124,254.983333333
1,125,255
2,125,255.016666667
3,125,255.033333333
4,125,255.05
5,125,255.066666667
6,125,255.083333333
7,125,255.1
8,125,255.116666667
9,125,255.133333333
10,125,255.15
11,125,255.166666667
12,125,255.183333333
13,125,255.2
14,125,255.216666667
15,125,255.233333333
16,125,255.25
17,125,255.266666667
18,125,255.283333333
19,125,255.3
20,125,255.316666667
21,125,255.333333333
22,125,255.35
23,125,255.366666667
24,125,255.383333333
25,125,255.4
26,125,255.416666667
27,125,255.433333333
28,125,255.45
29,125,255.466666667
30,125,255.483333333
31,125,255.5
32,125,255.516666667
33,125,255.533333333
34,125,255.55
35,125,255.566666667
36,125,255.583333333
37,125,255.6
38,125,255.616666667
39,125,255.633333333
40,125,255.65
41,125,255.666666667
42,125,255.683333333
43,125,255.7
44,125,255.716666667
45,125,255.733333333
46,125,255.75
47,125,255.766666667
48,125,255.783333333
49,125,255.8
50,125,255.816666667
51,125,255.833333333
52,125,255.85
53,125,255.866666667
54,125,255.883333333
55,125,255.9
56,125,255.916666667
57,125,255.933333333
58,125,255.95
59,125,255.966666667
60,125,255.983333333
61,125,256
62,125,256.016666667
63,125,256.033333333
64,125,256.05
65,125,256.066666667
66,125,256.083333333
67,125,256.1
68,125,256.116666667
69,125,256.133333333
70,125,256.15
71,125,256.166666667
72,125,256.183333333
73,125,256.2
74,125,256.216666667
75,125,256.233333333
76,125,256.25
77,125,256.266666667
78,125,256.283333333
79,125,256.3
80,125,256.316666667
81,125,256.333333333
82,125,256.35
83,125,256.366666667
84,125,256.383333333
85,125,256.4
86,125,256.416666667
87,125,256.433333333
88,125,256.45
89,125,256.466666667
90,125,256.483333333
91,125,256.5
92,125,256.516666667
93,125,256.533333333
94,125,256.55
95,125,256.566666667
96,125,256.583333333
97,125,256.6
98,125,256.616666667
99,125,256.633333333
100,125,256.65
101,125,256.666666667
102,125,256.683333333
103,125,256.7
104,125,256.716666667
105,125,256.733333333
106,125,256.75
107,125,256.766666667
108,125,256.783333333
109,125,256.8
110,125,256.816666667
111,125,256.833333333
112,125,256.85
113,125,256.866666667
114,125,256.883333333
115,125,256.9
116,125,256.916666667
117,125,256.933333333
118,125,256.95
119,125,256.966666667
120,125,256.983333333
1,126,257
2,126,257.016666667
3,126,257.033333333
4,126,257.05
5,126,257.066666667
6,126,257.083333333
7,126,257.1
8,126,257.116666667
9,126,257.133333333
10,126,257.15
11,126,257.166666667
12,126,257.183333333
13,126,257.2
14,126,257.216666667
15,126,257.233333333
16,126,257.25
17,126,257.266666667
18,126,257.283333333
19,126,257.3
20,126,257.316666667
21,126,257.333333333
22,126,257.35
23,126,257.366666667
24,126,257.383333333
25,126,257.4
26,126,257.416666667
27,126,257.433333333
28,126,257.45
29,126,257.466666667
30,126,257.483333333
31,126,257.5
32,126,257.516666667
33,126,257.533333333
34,126,257.55
35,126,257.566666667
36,126,257.583333333
37,126,257.6
38,126,257.616666667
39,126,257.633333333
40,126,257.65
41,126,257.666666667
42,126,257.683333333
43,126,257.7
44,126,257.716666667
45,126,257.733333333
46,126,257.75
47,126,257.766666667
48,126,257.783333333
49,126,257.8
50,126,257.816666667
51,126,257.833333333
52,126,257.85
53,126,257.866666667
54,126,257.883333333
55,126,257.9
56,126,257.916666667
57,126,257.933333333
58,126,257.95
59,126,257.966666667
60,126,257.983333333
61,126,258
62,126,258.016666667
63,126,258.033333333
64,126,258.05
65,126,258.066666667
66,126,258.083333333
67,126,258.1
68,126,258.116666667
69,126,258.133333333
70,126,258.15
71,126,258.166666667
72,126,258.183333333
73,126,258.2
74,126,258.216666667
75,126,258.233333333
76,126,258.25
77,126,258.266666667
78,126,258.283333333
79,126,258.3
80,126,258.316666667
81,126,258.333333333
82,126,258.35
83,126,258.366666667
84,126,258.383333333
85,126,258.4
86,126,258.416666667
87,126,258.433333333
88,126,258.45
89,126,258.466666667
90,126,258.483333333
91,126,258.5
92,126,258.516666667
93,126,258.533333333
94,126,258.55
95,126,258.566666667
96,126,258.583333333
97,126,258.6
98,126,258.616666667
99,126,258.633333333
100,126,258.65
101,126,258.666666667
102,126,258.683333333
103,126,258.7
104,126,258.716666667
105,126,258.733333333
106,126,258.75
107,126,258.766666667
108,126,258.783333333
109,126,258.8
110,126,258.816666667
111,126,258.833333333
112,126,258.85
113,126,258.866666667
114,126,258.883333333
115,126,258.9
116,126,258.916666667
117,126,258.933333333
118,126,258.95
119,126,258.966666667
120,126,258.983333333
1,127,259
2,127,259.016666667
3,127,259.033333333
4,127,259.05
5,127,259.066666667
6,127,259.083333333
7,127,259.1
8,127,259.116666667
9,127,259.133333333
10,127,259.15
11,127,259.166666667
12,127,259.183333333
13,127,259.2
14,127,259.216666667
15,127,259.233333333
16,127,259.25
17,127,259.266666667
18,127,259.283333333
19,127,259.3
20,127,259.316666667
21,127,259.333333333
22,127,259.35
23,127,259.366666667
24,127,259.383333333
25,127,259.4
26,127,259.416666667
27,127,259.433333333
28,127,259.45
29,127,259.466666667
30,127,259.483333333
31,127,259.5
32,127,259.516666667
33,127,259.533333333
34,127,259.55
35,127,259.566666667
36,127,259.583333333
37,127,259.6
38,127,259.616666667
39,127,259.633333333
40,127,259.65
41,127,259.666666667
42,127,259.683333333
43,127,259.7
44,127,259.716666667
45,127,259.733333333
46,127,259.75
47,127,259.766666667
48,127,259.783333333
49,127,259.8
50,127,259.816666667
51,127,259.833333333
52,127,259.85
53,127,259.866666667
54,127,259.883333333
55,127,259.9
56,127,259.916666667
57,127,259.933333333
58,127,259.95
59,127,259.966666667
60,127,259.983333333
61,127,260
62,127,260.016666667
63,127,260.033333333
64,127,260.05
65,127,260.066666667
66,127,260.083333333
67,127,260.1
68,127,260.116666667
69,127,260.133333333
70,127,260.15
71,127,260.166666667
72,127,260.183333333
73,127,260.2
74,127,260.216666667
75,127,260.233333333
76,127,260.25
77,127,260.266666667
78,127,260.283333333
79,127,260.3
80,127,260.316666667
81,127,260.333333333
82,127,260.35
83,127,260.366666667
84,127,260.383333333
85,127,260.4
86,127,260.416666667
87,127,260.433333333
88,127,260.45
89,127,260.466666667
90,127,260.483333333
91,127,260.5
92,127,260.516666667
93,127,260.533333333
94,127,260.55
95,127,260.566666667
96,127,260.583333333
97,127,260.6
98,127,260.616666667
99,127,260.633333333
100,127,260.65
101,127,260.666666667
102,127,260.683333333
103,127,260.7
104,127,260.716666667
105,127,260.733333333
106,127,260.75
107,127,260.766666667
108,127,260.783333333
109,127,260.8
110,127,260.816666667
111,127,260.833333333
112,127,260.85
113,127,260.866666667
114,127,260.883333333
115,127,260.9
116,127,260.916666667
117,127,260.933333333
118,127,260.95
119,127,260.966666667
120,127,260.983333333
1,128,261
2,128,261.016666667
3,128,261.033333333
4,128,261.05
5,128,261.066666667
6,128,261.083333333
7,128,261.1
8,128,261.116666667
9,128,261.133333333
10,128,261.15
11,128,261.166666667
12,128,261.183333333
13,128,261.2
14,128,261.216666667
15,128,261.233333333
16,128,261.25
17,128,261.266666667
18,128,261.283333333
19,128,261.3
20,128,261.316666667
21,128,261.333333333
22,128,261.35
23,128,261.366666667
24,128,261.383333333
25,128,261.4
26,128,261.416666667
27,128,261.433333333
28,128,261.45
29,128,261.466666667
30,128,261.483333333
31,128,261.5
32,128,261.516666667
33,128,261.533333333
34,128,261.55
35,128,261.566666667
36,128,261.583333333
37,128,261.6
38,128,261.616666667
39,128,261.633333333
40,128,261.65
41,128,261.666666667
42,128,261.683333333
43,128,261.7
44,128,261.716666667
45,128,261.733333333
46,128,261.75
47,128,261.766666667
48,128,261.783333333
49,128,261.8
50,128,261.816666667
51,128,261.833333333
52,128,261.85
53,128,261.866666667
54,128,261.883333333
55,128,261.9
56,128,261.916666667
57,128,261.933333333
58,128,261.95
59,128,261.966666667
60,128,261.983333333
61,128,262
62,128,262.016666667
63,128,262.033333333
64,128,262.05
65,128,262.066666667
66,128,262.083333333
67,128,262.1
68,128,262.116666667
69,128,262.133333333
70,128,262.15
71,128,262.166666667
72,128,262.183333333
73,128,262.2
74,128,262.216666667
75,128,262.233333333
76,128,262.25
77,128,262.266666667
78,128,262.283333333
79,128,262.3
80,128,262.316666667
81,128,262.333333333
82,128,262.35
83,128,262.366666667
84,128,262.383333333
85,128,262.4
86,128,262.416666667
87,128,262.433333333
88,128,262.45
89,128,262.466666667
90,128,262.483333333
91,128,262.5
92,128,262.516666667
93,128,262.533333333
94,128,262.55
95,128,262.566666667
96,128,262.583333333
97,128,262.6
98,128,262.616666667
99,128,262.633333333
100,128,262.65
101,128,262.666666667
102,128,262.683333333
103,128,262.7
104,128,262.716666667
105,128,262.733333333
106,128,262.75
107,128,262.766666667
108,128,262.783333333
109,128,262.8
110,128,262.816666667
111,128,262.833333333
112,128,262.85
113,128,262.866666667
114,128,262.883333333
115,128,262.9
116,128,262.916666667
117,128,262.933333333
118,128,262.95
119,128,262.966666667
120,128,262.983333333
1,129,263
2,129,263.016666667
3,129,263.033333333
4,129,263.05
5,129,263.066666667
6,129,263.083333333
7,129,263.1
8,129,263.116666667
9,129,263.133333333
10,129,263.15
11,129,263.166666667
12,129,263.183333333
13,129,263.2
14,129,263.216666667
15,129,263.233333333
16,129,263.25
17,129,263.266666667
18,129,263.283333333
19,129,263.3
20,129,263.316666667
21,129,263.333333333
22,129,263.35
23,129,263.366666667
24,129,263.383333333
25,129,263.4
26,129,263.416666667
27,129,263.433333333
28,129,263.45
29,129,263.466666667
30,129,263.483333333
31,129,263.5
32,129,263.516666667
33,129,263.533333333
34,129,263.55
35,129,263.566666667
36,129,263.583333333
37,129,263.6
38,129,263.616666667
39,129,263.633333333
40,129,263.65
41,129,263.666666667
42,129,263.683333333
43,129,263.7
44,129,263.716666667
45,129,263.733333333
46,129,263.75
47,129,263.766666667
48,129,263.783333333
49,129,263.8
50,129,263.816666667
51,129,263.833333333
52,129,263.85
53,129,263.866666667
54,129,263.883333333
55,129,263.9
56,129,263.916666667
57,129,263.933333333
58,129,263.95
59,129,263.966666667
60,129,263.983333333
61,129,264
62,129,264.016666667
63,129,264.033333333
64,129,264.05
65,129,264.066666667
66,129,264.083333333
67,129,264.1
68,129,264.116666667
69,129,264.133333333
70,129,264.15
71,129,264.166666667
72,129,264.183333333
73,129,264.2
74,129,264.216666667
75,129,264.233333333
76,129,264.25
77,129,264.266666667
78,129,264.283333333
79,129,264.3
80,129,264.316666667
81,129,264.333333333
82,129,264.35
83,129,264.366666667
84,129,264.383333333
85,129,264.4
86,129,264.416666667
87,129,264.433333333
88,129,264.45
89,129,264.466666667
90,129,264.483333333
91,129,264.5
92,129,264.516666667
93,129,264.533333333
94,129,264.55
95,129,264.566666667
96,129,264.583333333
97,129,264.6
98,129,264.616666667
99,129,264.633333333
100,129,264.65
101,129,264.666666667
102,129,264.683333333
103,129,264.7
104,129,264.716666667
105,129,264.733333333
106,129,264.75
107,129,264.766666667
108,129,264.783333333
109,129,264.8
110,129,264.816666667
111,129,264.833333333
112,129,264.85
113,129,264.866666667
114,129,264.883333333
115,129,264.9
116,129,264.916666667
117,129,264.933333333
118,129,264.95
119,129,264.966666667
120,129,264.983333333
1,130,265
2,130,265.016666667
3,130,265.033333333
4,130,265.05
5,130,265.066666667
6,130,265.083333333
7,130,265.1
8,130,265.116666667
9,130,265.133333333
10,130,265.15
11,130,265.166666667
12,130,265.183333333
13,130,265.2
14,130,265.216666667
15,130,265.233333333
16,130,265.25
17,130,265.266666667
18,130,265.283333333
19,130,265.3
20,130,265.316666667
21,130,265.333333333
22,130,265.35
23,130,265.366666667
24,130,265.383333333
25,130,265.4
26,130,265.416666667
27,130,265.433333333
28,130,265.45
29,130,265.466666667
30,130,265.483333333
31,130,265.5
32,130,265.516666667
33,130,265.533333333
34,130,265.55
35,130,265.566666667
36,130,265.583333333
37,130,265.6
38,130,265.616666667
39,130,265.633333333
40,130,265.65
41,130,265.666666667
42,130,265.683333333
43,130,265.7
44,130,265.716666667
45,130,265.733333333
46,130,265.75
47,130,265.766666667
48,130,265.783333333
49,130,265.8
50,130,265.816666667
51,130,265.833333333
52,130,265.85
53,130,265.866666667
54,130,265.883333333
55,130,265.9
56,130,265.916666667
57,130,265.933333333
58,130,265.95
59,130,265.966666667
60,130,265.983333333
61,130,266
62,130,266.016666667
63,130,266.033333333
64,130,266.05
65,130,266.066666667
66,130,266.083333333
67,130,266.1
68,130,266.116666667
69,130,266.133333333
70,130,266.15
71,130,266.166666667
72,130,266.183333333
73,130,266.2
74,130,266.216666667
75,130,266.233333333
76,130,266.25
77,130,266.266666667
78,130,266.283333333
79,130,266.3
80,130,266.316666667
81,130,266.333333333
82,130,266.35
83,130,266.366666667
84,130,266.383333333
85,130,266.4
86,130,266.416666667
87,130,266.433333333
88,130,266.45
89,130,266.466666667
